25.5,0.0001525545
25.6,0.0000860624
25.7,0.0000524793
25.8,0.0002764134
25.9,0.0000786593
26.0,0.0002081723
26.1,0.0000141645
26.2,0.0000719754
26.3,0.0001417361
26.4,0.0000227377
26.5,0.0000528900
26.6,0.0000735808
26.7,0.0000097810
26.8,0.0000485650
26.9,0.0000074607
27.0,0.0000180544
27.1,0.0000179377
27.2,0.0001459821
27.3,0.0000894366
27.4,0.0000311123
27.5,0.0000265081
27.6,0.0000022167
27.7,0.0000352393
27.8,0.0000426768
27.9,0.0000507241
28.0,0.0000637253
28.1,0.0000682601
28.2,0.0000059894
28.3,0.0000484134
28.4,0.0000191434
28.5,0.0000028929
28.6,0.0000786836
28.7,0.0000811425
28.8,0.0004254619
28.9,0.0000229809
29.0,0.0000298620
29.1,0.0000470892
29.2,0.0001860148
29.3,0.0000598670
29.4,0.0000927873
29.5,0.0000538788
29.6,0.0000365714
29.7,0.0000796699
29.8,0.0000270548
29.9,0.0000069606
30.0,0.0000143205
30.1,0.0000167865
30.2,0.0000012423
30.3,0.0000504883
30.4,0.0000080471
30.5,0.0000089567
30.6,0.0000292053
30.7,0.0000327301
30.8,0.0004836709
30.9,0.0000108576
31.0,0.0000322519
31.1,0.0008729708
31.2,0.0002010237
31.3,0.0000198041
31.4,0.0002979937
31.5,0.0007217061
31.6,0.0004532205
31.7,0.0000054023
31.8,0.0001905635
31.9,0.0000770062
32.0,0.0004231895
32.1,0.0006381313
32.2,0.0000042477
32.3,0.0001036913
32.4,0.0000089175
32.5,0.0000127426
32.6,0.0000107715
32.7,0.0000142280
32.8,0.0000414076
32.9,0.0000530518
33.0,0.0000061583
33.1,0.0004924679
33.2,0.0000978098
33.3,0.0000148945
33.4,0.0000029238
33.5,0.0001312046
33.6,0.0089044711
33.7,0.0023207401
33.8,0.0008978286
33.9,0.0005547035
34.0,0.0002289516
34.1,0.0000307930
34.2,0.0000266385
34.3,0.0000907060
34.4,0.0000000825
34.5,0.0000123174
34.6,0.0004812239
34.7,0.0000150881
34.8,0.0000038315
34.9,0.0000002812
35.0,0.0000007542
35.1,0.0000938642
35.2,0.0001646446
35.3,0.0001797410
35.4,0.0000610498
35.5,0.0000132711
35.6,0.0004385363
35.7,0.0001350776
35.8,0.0001401018
35.9,0.0001759191
36.0,0.0000978267
36.1,0.0011179199
36.2,0.0001389232
36.3,0.0002674010
36.4,0.0017326386
36.5,0.0005432459
36.6,0.0000495045
36.7,0.0000515300
36.8,0.0002312737
36.9,0.0000872381
37.0,0.0001409844
37.1,0.0018197813
37.2,0.0001943784
37.3,0.0004310571
37.4,0.0005102925
37.5,0.0000992734
37.6,0.0004664460
37.7,0.0000382669
37.8,0.0003308172
37.9,0.0002161507
38.0,0.0001188590
38.1,0.0000018916
38.2,0.0000044699
38.3,0.0000456884
38.4,0.0000009189
38.5,0.0000212074
38.6,0.0000948549
38.7,0.0000041822
38.8,0.0000105368
38.9,0.0011758249
39.0,0.0003038334
39.1,0.0001290715
39.2,0.0001117696
