25.5,0.0000093511
25.6,0.0000120177
25.7,0.0000565004
25.8,0.0000401894
25.9,0.0000079832
26.0,0.0000295322
26.1,0.0000263735
26.2,0.0000163299
26.3,0.0000186526
26.4,0.0000021237
26.5,0.0000004458
26.6,0.0000221938
26.7,0.0000022228
26.8,0.0000457063
26.9,0.0000013900
27.0,0.0000151159
27.1,0.0000047037
27.2,0.0000665730
27.3,0.0000120425
27.4,0.0000090536
27.5,0.0000076606
27.6,0.0000005619
27.7,0.0000144962
27.8,0.0000300790
27.9,0.0000097524
28.0,0.0000044896
28.1,0.0000139483
28.2,0.0000000460
28.3,0.0000028911
28.4,0.0000037798
28.5,0.0000034490
28.6,0.0000427645
28.7,0.0000113288
28.8,0.0000692321
28.9,0.0000183695
29.0,0.0000645595
29.1,0.0001499715
29.2,0.0001485474
29.3,0.0001184467
29.4,0.0001815811
29.5,0.0000201798
29.6,0.0000198314
29.7,0.0000557344
29.8,0.0000077782
29.9,0.0000011861
30.0,0.0000020096
30.1,0.0000003595
30.2,0.0000001156
30.3,0.0000219915
30.4,0.0000000235
30.5,0.0000005060
30.6,0.0000020565
30.7,0.0000004292
30.8,0.0001246478
30.9,0.0000006784
31.0,0.0000109063
31.1,0.0004483541
31.2,0.0000925551
31.3,0.0000140433
31.4,0.0001451947
31.5,0.0007746207
31.6,0.0002268049
31.7,0.0000007126
31.8,0.0004658514
31.9,0.0000740706
32.0,0.0008069364
32.1,0.0010124993
32.2,0.0000028692
32.3,0.0000731065
32.4,0.0000015618
32.5,0.0000001740
32.6,0.0000024356
32.7,0.0000107207
32.8,0.0000079576
32.9,0.0000092256
33.0,0.0000030685
33.1,0.0002349931
33.2,0.0002607825
33.3,0.0000005961
33.4,0.0000001749
33.5,0.0000238777
33.6,0.0021323033
33.7,0.0013619900
33.8,0.0002850605
33.9,0.0019597963
34.0,0.0005735447
34.1,0.0000116954
34.2,0.0000551527
34.3,0.0000519169
34.4,0.0000000180
34.5,0.0000088641
34.6,0.0001331795
34.7,0.0000167489
34.8,0.0000074597
34.9,0.0000000893
35.0,0.0000000396
35.1,0.0000430905
35.2,0.0000769538
35.3,0.0002327035
35.4,0.0000649166
35.5,0.0000134255
35.6,0.0002745554
35.7,0.0002211630
35.8,0.0002047135
35.9,0.0000090991
36.0,0.0000061779
36.1,0.0000177201
36.2,0.0000657617
36.3,0.0000605429
36.4,0.0000171559
36.5,0.0001738540
36.6,0.0000042456
36.7,0.0000351348
36.8,0.0000204821
36.9,0.0000529087
37.0,0.0000664557
37.1,0.0000822904
37.2,0.0000393534
37.3,0.0000986567
37.4,0.0000529082
37.5,0.0000216212
37.6,0.0000128989
37.7,0.0000086544
37.8,0.0000291799
37.9,0.0000212664
38.0,0.0000141742
38.1,0.0000001028
38.2,0.0000004003
38.3,0.0000059459
38.4,0.0000000091
38.5,0.0000008190
38.6,0.0000216408
38.7,0.0000000899
38.8,0.0000018132
38.9,0.0000715688
39.0,0.0000791781
39.1,0.0000228512
39.2,0.0000140326
39.3,0.0000274426
39.4,0.0000038066
39.5,0.0000000372
39.6,0.0000073686
39.7,0.0000004053
39.8,0.0000086063
39.9,0.0001445588
40.0,0.0004074333
40.1,0.0000678535
40.2,0.0003111947
40.3,0.0006765056
40.4,0.0000882557
40.5,0.0000882310
40.6,0.0001375258
40.7,0.0007192669
40.8,0.0000001602
40.9,0.0000552481
41.0,0.0000036698
41.1,0.0000000036
41.2,0.0000000549
41.3,0.0000801327
41.4,0.0000204660
41.5,0.0000542979
41.6,0.0018941441
41.7,0.0003910571
41.8,0.0000518491
41.900000000000006,0.0000543744
42.0,0.0000014597
42.1,0.0000073192
42.2,0.0000000219
42.3,0.0000036516
42.400000000000006,0.0000000384
42.5,0.0000006450
42.6,0.0000552364
42.7,0.0000001514
42.8,0.0000271246
42.900000000000006,0.0000270080
43.0,0.0000053234
43.1,0.0000441791
43.2,0.0003756824
43.3,0.0005718006
43.400000000000006,0.0000004628
43.5,0.0000035589
43.6,0.0000268272
43.7,0.0000000089
43.8,0.0000153254
43.900000000000006,0.0000320198
44.0,0.0002199280
44.1,0.0001579987
44.2,0.0010588322
44.3,0.0002109635
44.400000000000006,0.0001614314
44.5,0.0002784968
44.6,0.0001077009
44.7,0.0001149099
44.8,0.0007276422
44.900000000000006,0.0000268934
45.0,0.0000066479
45.1,0.0000077912
45.2,0.0000000624
45.3,0.0000000007
45.400000000000006,0.0000001720
45.5,0.0000034403
45.6,0.0000274623
45.7,0.0000057471
45.8,0.0001290240
45.900000000000006,0.0000335258
46.0,0.0000029804
46.1,0.0000239125
46.2,0.0001245224
46.3,0.0000065119
46.400000000000006,0.0000655782
46.5,0.0018713411
46.6,0.0000785900
46.7,0.0007721426
46.8,0.0000176151
46.900000000000006,0.0001102664
47.0,0.0001562642
47.1,0.0004948294
47.2,0.0010817312
47.3,0.0004220492
47.400000000000006,0.0001112798
47.5,0.0001184560
47.6,0.0000033383
47.7,0.0000040456
47.8,0.0002301424
47.900000000000006,0.0022925755
48.0,0.0000184241
48.1,0.0000000037
48.2,0.0000000000
48.3,0.0000000304
48.400000000000006,0.0000224822
48.5,0.0000133254
48.6,0.0000444740
48.7,0.0000039630
48.8,0.0000129784
48.900000000000006,0.0000020462
49.0,0.0000050427
49.1,0.0001601231
49.2,0.0000000438
49.3,0.0000000052
49.400000000000006,0.0000017018
49.5,0.0000000089
49.6,0.0000009838
49.7,0.0000001498
49.8,0.0000001953
49.900000000000006,0.0000019719
50.0,0.0000005246
50.1,0.0000019906
50.2,0.0000007940
50.3,0.0000000205
50.400000000000006,0.0000213650
50.5,0.0000004328
50.6,0.0000066325
50.7,0.0005944378
50.8,0.0000003162
50.900000000000006,0.0003548160
51.0,0.0000848143
51.1,0.0000011642
51.2,0.0001621843
51.3,0.0000000845
51.400000000000006,0.0000151754
51.5,0.0000421584
51.6,0.0003752059
51.7,0.0000000141
51.8,0.0000165752
51.900000000000006,0.0000013690
52.0,0.0000001358
52.1,0.0000002522
52.2,0.0000014906
52.3,0.0000260275
52.400000000000006,0.0002205424
52.5,0.0015389030
52.6,0.0022155209
52.7,0.0041403943
52.8,0.0009420032
52.900000000000006,0.0003008784
53.0,0.0055068135
53.1,0.0000970041
53.2,0.0020278185
53.3,0.0003682738
53.400000000000006,0.0000433162
53.5,0.0000162849
53.6,0.0000292624
53.7,0.0000362433
53.8,0.0000640042
53.900000000000006,0.0000550183
54.0,0.0000096490
